opponent,mine,index
d5e4,c3e4,36
g8f6,c1g5,39
f8e7,g5f6,42
e7f6,f1c4,37
e8g8,e1g1,42
c8d7,e4f6,38
d8f6,f3e5,31
f6e7,c4d3,38
g7g6,c2c4,38
b8a6,c4c5,38
a6c7,d1f3,41
f7f5,b2b4,43
a8d8,a2a4,42
e7h4,g2g3,42
h4e7,h2h4,43
d7c8,h4h5,43
g6h5,f3h5,42
a7a5,b4b5,48
c6b5,a4b5,47
c7e8,a1a5,48
e7g7,d4d5,48
d8d5,e5c4,47
e8f6,h5f3,46
d5c5,c4d6,41
c5d5,d6c8,40
f8c8,f1d1,33
c8d8,d3c2,35
g7h6,d1d5,39
d8d5,c2b3,32
h6c1,g1g2,3
c1c8,b3d5,30
f6d5,b5b6,26
c8c1,a5d5,25
e6d5,f3d5,15
g8g7,d5b7,27
g7h6,b7a7,20
c1c6,f2f3,4
h6g6,b6b7,22
c6c2,g2h3,4
c2d1,b7b8q,22
e2e4,c7c5,19
d1f3,g8f6,21
c2c3,d7d6,23
d2d4,c8g4,32
f3e3,g7g6,36
f2f3,g4e6,35
d4d5,e6d7,31
b1a3,f8g7,31
h2h4,e8g8,34
a3c4,b8a6,33
h4h5,g6h5,35
a2a4,e7e5,33
c4d6,d8b6,33
d6b5,c5c4,35
e3g5,a6c5,38
c1e3,b6a5,38
b5d6,c5d3,40
e1d2,d3b2,43
d6f5,b2a4,37
start,c2c4,19
g7g6,d2d4,21
b7b6,g1f3,29
f8g7,c1f4,31
c8b7,b1c3,36
d7d6,d1d3,40
b8d7,g2g3,45
e7e5,f4g5,45
g8f6,g5f6,45
d7c5,d4c5,45
g7f6,c5d6,43
d8d6,c3d5,41
e8g8,d5f6,44
g8h8,f6e4,46
d6c6,e4g5,42
h8g8,f1g2,44
a8b8,e1g1,47
f8c8,f3e5,46
e2e4,c7c5,19
g1f3,d7d5,21
e4d5,d8d5,29
d2d3,c8g4,40
f1e2,g4f3,42
e2f3,d5d8,35
b1c3,e7e6,27
h2h4,b8c6,34
d1d2,f8d6,40
h4h5,g8e7,42
c3b5,e8g8,38
h5h6,g7g6,35
d2c3,a7a6,31
start,e2e4,19
d7d5,b1c3,30
d5d4,c3d5,30
e7e5,f1c4,34
g8f6,d2d3,35
f8b4,c1d2,6
b4d2,d1d2,3
c7c6,d5f6,41
g7f6,g1f3,36
e8g8,e1g1,39
b8d7,d2h6,39
g8h8,f3h4,42
d8e7,h4f5,38
f8g8,f5e7,45
g8d8,c4f7,44
d8g8,e7g6,47
g8g6,f7g6,39
h8g8,h6h7,36
g8f8,h7f7,34
e2e4,e7e5,19
f2f4,b8c6,29
g1f3,e5f4,31
f1c4,g8f6,31
b1c3,f8b4,29
d2d3,e8g8,33
e1g1,d7d6,30
a2a3,b4c3,34
b2c3,c8g4,31
d1e1,g4f3,35
g2f3,d6d5,29
c4d5,f6d5,30
e4d5,d8d5,29
e1h4,g7g5,43
h4f2,h7h5,41
c1d2,c6e5,41
c3c4,d5e6,40
a1e1,g5g4,43
f2c5,g4f3,40
g1h1,e6g4,41
c5f2,e5g6,36
d2c3,g6h4,31
f1g1,g4g1,25
e1g1,g8h7,2
g1g5,h7h6,21
f2c5,f3f2,21
g5h5,h6g6,0
start,e2e4,19
e7e5,b1c3,28
g8f6,f1c4,30
d7d6,d2d3,35
b8c6,c1g5,38
a7a6,g5f6,43
d8f6,c4d5,36
c6b4,g1f3,34
g7g5,e1g1,35
h8g8,c3a4,32
b4d5,e4d5,28
c8d7,d1e2,27
e8c8,b2b3,33
h7h5,c2c4,33
g5g4,f3d2,33
f6g5,d2e4,31
g5f4,g2g3,35
f4f3,f1e1,30
h5h4,g3h4,30
f8e7,e2f3,31
g4f3,g1h1,3
c8b8,h4h5,26
b8a7,h5h6,27
g8g6,h6h7,27
g6g7,e1g1,30
g7g4,g1g4,33
d7g4,a4c3,27
g4f5,b3b4,28
b7b5,c4c5,28
d6c5,e4c5,28
e7c5,b4c5,23
b5b4,c3e4,23
f5h7,e4f6,19
h7d3,h2h4,19
a7b7,h4h5,19
d3c4,h5h6,18
a6a5,h6h7,19
a5a4,f6g8,20
d8d5,h7h8q,16
d5c5,g8f6,20
c4e6,h8f8,30
b7b6,f8b8,29
b6a5,b8a7,29
a5b5,a2a3,25
b4b3,a1d1,25
c7c6,d1d8,34
e6d5,d8b8,31
b5c4,a7a6,32
c4d4,b8b4,34
d5c4,a6b6,26
e5e4,f6d7,23
d4d3,b6c5,20
c4d5,c5d4,30
d3e2,b4a4,31
f7f5,d7f6,31
f5f4,f6d5,30
c6d5,d4d5,25
e2e1,d5b3,32
e1f2,b3c2,27
f2g3,a4e4,27
g3g4,c2h2,33
g4f5,h2f4,29
f5g6,f4f3,31
g6g5,a3a4,35
g5g6,a4a5,35
g6g5,a5a6,36
g5h6,a6a7,36
h6h7,a7a8q,39
h7h6,f3f5,52
h6g7,a8a6,54
g7g8,f5d7,58
g8f8,a6a8,60
e2e4,e7e5,19
b1c3,g8f6,28
g1f3,b8c6,26
f1c4,f8b4,28
d2d4,b4c3,33
b2c3,e5d4,27
c3d4,e8g8,27
c1g5,h7h6,24
g5h4,g7g5,26
e4e5,f6e4,27
c4d3,d7d5,31
d3e4,d5e4,29
f3d2,g5h4,32
d2e4,c6d4,31
h2h3,c8f5,33
c2c3,f5e4,37
d1g4,e4g6,3
c3d4,g8h7,24
g4f4,b7b6,32
e1g1,c7c5,31
a1d1,c5c4,32
f1e1,b6b5,31
f4e3,b5b4,33
a2a3,b4b3,34
e3c1,d8b6,33
d4d5,b3b2,41
c1c4,a8c8,44
c4a2,c8c7,49
a3a4,f8c8,49
e5e6,c7c1,48
a2a3,c1c3,56
a3e7,c3c2,55
e7h4,c2f2,53
h4g3,c8c2,56
g1h1,f7e6,48
d1b1,c2d2,46
e1e6,b6e6,43
d5e6,g6b1,31
h1h2,b1e4,27
g3c7,h7g6,4
c7g3,g6f6,3
g3h4,f6e6,4
h4e4,e6d7,3
e4b7,d7d8,3
h3h4,f2g2,24
h2h3,g2h2,26
h3g4,d2d4,23
g4g3,h2h4,28
g3f2,d4d3,26
f2e2,d3g3,31
a4a5,h4h2,31
e2f1,g3c3,29
b7a8,d8e7,3
a8e4,e7f6,5
e4d4,f6e6,5
d4e4,e6d6,3
e4b4,d6d7,6
b4g4,d7d8,5
g4d1,d8e8,5
d1a4,e8d8,4
a4d1,d8c8,5
f1g1,c3c1,30
a5a6,c1d1,24
g1h2,b2b1q,22
h2g2,d1d3,32
g2f2,b1b2,34
f2e1,d3a3,41
e1f1,a3a2,38
f1g1,a2a1,31
start,e2e4,19
d7d5,b1c3,30
d5d4,c3d5,30
e7e6,d5f4,35
g7g5,f4h5,33
e6e5,f1c4,29
c8e6,d2d3,32
e6c4,d3c4,30
f7f6,d1f3,32
d8e7,g1h3,37
a7a6,e1g1,38
b8c6,b2b3,33
e8c8,f3f5,32
d8d7,h3g5,34
f6g5,c1g5,37
e7d6,h5f6,44
g8f6,g5f6,36
c6e7,f6e7,36
f8e7,b3b4,33
d4d3,c4c5,34
d6g6,g2g4,34
g6g7,f2f4,33
d3c2,a1c1,30
h7h5,g4g5,29
h8f8,f5e6,29
f8f4,g5g6,36
e7f6,f1f4,34
g7g6,g1h1,4
e5f4,c1c2,30
g6g4,e6f6,30
e2e4,e7e5,19
g1f3,f7f6,28
f1c4,g8e7,23
d2d4,b8c6,21
c1e3,d7d6,21
b1d2,c8g4,27
a2a3,g4f3,33
d1f3,e5d4,26
e3f4,e7g6,26
f4g3,f8e7,27
e1g1,g6e5,26
g3e5,d6e5,26
a1d1,d8d6,28
f3g4,h7h5,29
g4g7,e8c8,29
b2b4,d8f8,26
d2b3,d6d8,27
g7g6,f8g8,24
g6f7,b7b5,30
c4d5,e7f8,29
b3c5,g8g7,27
f7e6,c8b8,2
c5a6,b8b7,1
e6c6,b7c8,0
c6b5,c7c6,26
b5c6,g7c7,1
d5e6,d8d7,0
start,e2e4,19
e7e5,g1f3,28
b8c6,d2d4,26
d7d6,d4d5,35
c6e7,f1c4,35
g8f6,c1g5,38
h7h6,g5f6,40
g7f6,e1g1,34
c8d7,b1c3,30
h6h5,f3h4,33
e7g6,h4f5,34
h8h7,c4b5,40
h5h4,b5d7,40
e8d7,d1g4,34
a7a5,f5h4,39
d7e8,h4g6,37
c7c6,g6f8,42
h7h8,g4g7,43
h8h4,g2g3,37
d8e7,g3h4,37
a8c8,g1h1,38
c8c7,f8h7,40
f6f5,f1g1,41
f5f4,g7g8,43
e8d7,h7f8,46
d7e8,f8e6,42
e8d7,e6c7,52
d7c7,d5c6,44
e7h4,c3d5,44
c7c6,g8e8,47
c6c5,e8d7,48
h4h7,d7c7,49
c5d4,c7c3,47
d4e4,a1e1,49
e4d5,b2b3,41
d5e6,c3c4,40
e6e7,c4c7,42
e7e8,c7d6,39
h7h8,e1e5,47
h8e5,d6e5,43
e8d7,g1d1,46
d7c8,e5e7,47
c8b8,d1d8,42
b8a7,d8d6,42
a5a4,e7c7,39
a4a3,c7b6,34
a7a8,d6d8,31
e2e4,e7e5,19
g1f3,b8c6,28
c2c3,f8c5,30
d2d4,e5d4,34
c3d4,c5b4,34
b1c3,g8f6,33
d4d5,f6e4,32
d5c6,b4c3,38
b2c3,e4c3,31
c6d7,c8d7,3
d1c2,d8e7,40
c1e3,c3d5,49
c2d2,d5f4,47
g2g3,f4g6,49
f1g2,e8g8,43
e1g1,d7b5,44
f1e1,a8d8,44
d2c2,h7h6,47
e3c5,e7f6,46
c5f8,d8f8,51
c2c7,b5c6,41
f3e5,c6g2,35
g1g2,g6e5,30
c7e5,f6c6,28
g2g1,f7f6,37
e5e6,f8f7,3
e6c6,b7c6,15
e1e8,f7f8,1
e2e4,c7c5,19
f1c4,g8f6,20
c2c3,d7d5,22
e4d5,f6d5,31
d2d4,c8f5,34
g1f3,e7e6,39
e1g1,f8d6,43
c4d5,e6d5,44
d4c5,d6c5,45
c1g5,f7f6,44
f3d4,c5d4,41
g5d2,e8g8,40
c3d4,b8c6,32
d2c3,f5b1,38
a1b1,d8b6,29
d1h5,c6d4,32
f1d1,g7g6,35
h5g4,d4e6,37
g4g3,h7h5,39
g3g6,e6g7,1
d1d5,a8e8,28
d5h5,e8e2,29
b1d1,b6f2,34
g1h1,f8e8,33
c3b4,e8e4,36
a2a3,a7a5,33
b4c3,b7b5,35
b2b3,b5b4,35
d1d8,e4e8,0
g6h7,g8f7,1
d8d7,e8e7,3
d7e7,f7e7,2
h7g7,e7e6,3
g7g8,e6d6,2
h5d5,d6c6,2
g8a8,c6c7,1
a8a5,c7c6,4
a5b5,c6c7,0
d5d7,c7c8,0
start,e2e4,19
e7e5,d2d4,28
e5d4,d1d4,37
b8c6,d4d1,48
g8f6,b1c3,40
f8b4,c1d2,35
e8g8,g1f3,36
b4c3,d2c3,27
d7d5,c3f6,38
d8f6,f1b5,34
f6b2,b5c6,37
b2b4,f3d2,4
b7c6,e1g1,24
a8b8,e4d5,26
c8d7,d5c6,27
d7c6,a1b1,25
b4a4,b1b8,29
a4d4,b8f8,34
g8f8,d1h5,22
f8g8,f1e1,35
d4d2,e1d1,40
c6f3,d1d2,31
h7h6,d2d8,32
g8h7,h5f5,38
g7g6,f5f3,43
h7g7,f3c3,43
g7h7,c3h8,45
g1f3,d7d5,19
e2e3,b8c6,27
d2d4,c8g4,27
f1e2,g4f3,32
e2f3,e7e6,25
b1d2,f8b4,36
a2a3,b4d2,39
d1d2,g8f6,32
e1g1,e8g8,32
d2d3,c6a5,29
c1d2,a5c4,27
d2c1,c7c6,33
h2h3,d8d6,35
a1b1,e6e5,42
b2b3,e5e4,39
f3e4,d5e4,43
d3c4,b7b5,37
c4b4,f8d8,34
c1b2,d6b4,34
b1c1,b4d2,36
f1e1,a7a5,36
e1d1,d2e2,36
d1f1,b5b4,37
a3a4,c6c5,37
d4c5,d8d7,39
c1e1,e2a6,41
b2f6,a6f6,36
e1e2,h7h6,43
e2e1,g7g5,42
e1e2,h6h5,42
f1e1,g5g4,43
e1c1,g4h3,46
c5c6,f6g6,44
f2f3,d7c7,39
g1f1,h3g2,34
f1g1,g6h6,31
e2g2,g8h8,5
g2e2,f7f5,31
g1f2,c7g7,33
c1e1,h6g5,35
e1b1,g5g2,33
f2e1,g2g1,36
e1d2,g1b1,39
e2f2,a8d8,37
d2e2,b1d1,42
start,e2e4,19
e7e5,g1f3,28
b8c6,f1b5,26
f8c5,b5c6,31
b7c6,f3e5,24
d8e7,d2d4,32
c8a6,c2c4,38
g8f6,c1g5,41
e8g8,e1g1,44
a8b8,g5f6,41
g7f6,d1g4,34
g8h8,b1d2,38
b8b2,d4c5,41
f6e5,d2f3,33
a6c4,f1c1,31
f8g8,f3g5,31
e7c5,g4f5,29
g8g7,f5f6,30
b2d2,g5f7,32
h8g8,c1c4,34
c5f2,g1h1,1
e2e4,e7e5,19
g1f3,b8c6,28
f1c4,g8f6,30
d2d3,f8c5,28
c2c3,d7d6,35
e1g1,c8g4,39
c1e3,c5e3,42
b1d2,e3d2,45
c4f7,e8f7,3
a1b1,g4f3,51
g2f3,d2g5,45
d1e2,h8e8,43
f1e1,f7g8,40
e1d1,d6d5,35
b1a1,d5e4,36
a1b1,e4f3,40
e2c2,e5e4,39
b1a1,e4e3,41
f2e3,e8e3,41
a1b1,f6g4,45
b1c1,f3f2,47
g1f1,d8f6,48
h2h3,g4h2,52
f1g2,f6f3,56
g2h2,f3h3,54
start,e2e4,19
e7e6,d2d4,29
d7d5,b1c3,37
f8b4,a2a3,32
b4a5,b2b4,33
a5b6,g1f3,39
c7c6,c1f4,37
h7h6,f1d3,44
g7g5,f4e5,45
h8h7,e4d5,42
f7f5,d5e6,46
g8f6,d3f5,44
g5g4,f5h7,42
g4f3,e5f6,40
d8f6,c3e4,34
f6e6,d1f3,26
b6d4,e1g1,37
e8d8,f3f8,42
d8c7,f1e1,42
d4e5,e4c5,46
e6f6,f8g8,47
f6f4,g2g3,50
f4f6,a1d1,50
e5d4,d1d4,50
c8f5,e1d1,61
c7b6,g3g4,55
f5h7,g8h7,51
f6g7,h7g7,43
b8d7,c5d7,46
b6c7,d7e5,42
c7b6,g7h6,47
a8e8,e5d7,51
b6a6,b4b5,48
a6a5,h6d2,51
a5b5,d2b4,40
b5a6,b4a4,46
d2d4,d7d5,19
b1c3,c8f5,26
g2g3,c7c5,30
d4c5,b8c6,32
e2e3,e7e5,37
h2h4,f8c5,45
c3d5,g8e7,50
d5e7,d8d1,49
e1d1,c5e7,40
f1d3,a8d8,41
d1e2,f5d3,42
c2d3,e8g8,35
a2a4,e5e4,32
d3d4,c6b4,31
g1h3,b4d3,30
h3f4,e7d6,34
b2b3,d6f4,32
e3f4,d8d4,28
e2e3,f8d8,30
a1a2,d3c1,33
h1c1,d4d3,28
e3e4,d8d4,31
e4f5,g7g6,26
f5g4,f7f5,27
g4g5,g8g7,25
c1c7,d4d7,3
c7d7,d3d7,3
h4h5,h7h6,19
g5h4,d7d3,21
b3b4,d3b3,24
a2d2,b3b4,20
h5g6,g7g6,19
d2d7,b4a4,15
h4h3,b7b5,16
d7c7,a7a5,15
c7b7,b5b4,11
b7b5,a4a1,9
h3h2,a5a4,17
b5b7,a4a3,13
b7b6,g6h5,3
b6a6,b4b3,10
h2h3,a3a2,9
h3g2,b3b2,8
a6h6,h5h6,1
g2f3,b2b1q,14
g3g4,b1d1,19
f3g2,a1b1,24
g4f5,a2a1q,34
g2h2,d1h1,43
h2g3,b1b3,44
g3g4,a1g1,52
start,e2e4,19
e7e5,g1f3,28
b8c6,c2c3,26
g8f6,d2d4,27
e5d4,e4e5,38
c6e5,f3e5,37
d4c3,b2c3,46
d8e7,c1f4,38
e7e6,f1c4,37
e6e7,e1g1,43
d7d5,c4d5,42
f6d5,d1d5,38
c7c6,d5e4,44
c8e6,b1d2,42
f7f6,e5c6,48
e6d5,e4d5,54
e7e2,f1e1,56
e2e1,a1e1,1
f8e7,e1e7,61
e8f8,d5f7,61
e2e4,d7d6,19
g1f3,g8f6,26
b1c3,c7c6,29
d2d4,d8a5,30
f1d3,e7e5,42
d4e5,d6e5,40
e1g1,f8b4,41
c3e2,c8g4,45
h2h3,g4f3,46
c2c3,f3e2,43
d3e2,b4e7,36
e2d3,e8g8,39
c1d2,b8d7,36
d2e3,a5c7,41
a1c1,e7c5,36
f1e1,c5e3,36
e1e3,d7c5,31
d3c2,a8d8,37
d1f3,d8d2,40
b2b4,c5e6,44
e3d3,f8d8,38
d3e3,h7h6,47
a2a4,b7b5,48
f3g3,a7a6,48
c2b3,a6a5,50
a4b5,c6b5,50
c1e1,a5b4,52
h3h4,b4c3,52
e1c1,b5b4,52
e3e1,e6d4,51
b3a4,b4b3,49
g3c3,c7c3,48
c1c3,b3b2,35
c3c4,f6e4,37
f2f3,d2c2,40
c4d4,d8d4,40
a4c2,e4c3,29
e1e3,b2b1q,33
c2b1,c3b1,29
e3e5,d4h4,24
g1f2,b1c3,21
f2g3,g7g5,26
e5e3,c3d5,26
e3e1,d5f4,26
e1a1,g8g7,20
g3f2,h4h2,22
a1a5,h2g2,22
f2f1,h6h5,26
a5a8,h5h4,23
a8c8,h4h3,24
c8b8,h3h2,23
b8g8,g7g8,3
f1e1,h2h1q,26
start,e2e4,19
c7c5,b1c3,29
e7e6,f1c4,31
a7a6,d2d3,35
b8c6,c1f4,38
b7b5,c4b3,44
c6d4,g1e2,40
h7h5,e1g1,39
h5h4,f4e3,35
d8f6,d1d2,33
f8d6,e3g5,36
f6g6,f2f3,41
f7f6,g5e3,40
d4c6,d3d4,40
c6d4,e3d4,40
g8e7,d4e3,42
h4h3,e2f4,42
d6f4,e3f4,39
h3g2,f1d1,44
e8f8,b3e6,39
d7e6,d2d8,38
g6e8,d8c7,47
e2e4,e7e5,19
g1f3,b8c6,28
f1c4,g8f6,30
f3g5,d7d5,27
e4d5,f6d5,36
c4d5,d8d5,34
b1c3,d5d8,46
c3e4,f8d6,36
d1f3,e8g8,34
e1g1,f7f5,30
f3h3,f5e4,29
start,e2e4,19
e7e6,d2d4,29
d7d5,b1c3,37
f8b4,c1d2,32
d5e4,c3e4,37
d8d4,f2f3,35
d4e3,d1e2,2
e3e2,f1e2,2
b8a6,e1c1,32
b4f8,e2a6,34
g8e7,a6e2,36
a7a6,g1h3,34
e7c6,d2c3,39
e6e5,f3f4,43
c8f5,e2f3,45
c6b4,c3e5,38
a8d8,g2g4,40
b4a2,c1b1,0
f5e4,f3e4,31
f7f5,e4f5,37
f8d6,h3g5,33
h7h6,f5g6,37
e8f8,e5d6,38
d8d6,d1d6,33
a2c3,b2c3,2
c7d6,g5e6,25
f8e7,h1e1,27
h8g8,e6c5,31
e7d8,c5b7,35
d8d7,g6f5,31
d7c7,e1e7,30
c7b6,b7d6,29
a6a5,f5e6,34
g8h8,d6c4,32
b6a6,c4a3,28
h8f8,e6c4,26
a6b6,e7e6,32
b6b7,e6e5,30
b7b6,e5b5,33
b6c6,b5a5,29
f8f4,c4d5,29
c6b6,a3c4,28
b6c7,a5a6,32
c7c8,c4d6,38
c8b8,c3c4,37
f4g4,c4c5,33
b8c7,d6e8,38
c7c8,c5c6,39
c8b8,c6c7,30
b8c8,a6a8,37
c8d7,d5e6,36
d7e6,c7c8q,24
e6d5,c8g4,32
d5c6,a8a5,43
h6h5,g4g6,47
c6d7,a5a7,44
d7c8,g6g7,43
c8b8,g7b7,44
c2c4,e7e5,19
b1c3,b8c6,29
d2d3,f8b4,31
c1d2,b4c3,33
d2c3,g8f6,27
g1f3,d7d6,27
e2e3,c8g4,34
d1a4,e8g8,33
h2h3,g4f3,35
g2f3,f6d7,29
e1c1,d7b6,31
a4c2,d8g5,31
c1b1,f7f5,42
f1e2,f5f4,43
d1g1,g5h6,43
a2a3,f4e3,37
f2e3,h6e3,40
c4c5,d6c5,47
e2d1,c5c4,46
d3c4,b6c4,47
c3b4,f8f3,53
d1e2,c6d4,52
e2c4,g8h8,2
c2g2,e3e4,46
b1a2,d4e2,49
start,e2e4,19
c7c6,b1c3,29
b7b5,g1f3,30
g7g6,d2d4,28
f8g7,c1e3,35
a7a6,f1d3,38
g8f6,e3g5,40
d7d5,g5f6,41
e7f6,e4d5,35
f6f5,e1g1,37
e8d7,d5c6,33
b8c6,d4d5,33
c6e7,d1e1,33
d7e8,f3e5,38
h7h5,e5c6,39
d8c7,e1e3,43
c7d6,f1e1,55
c8e6,c6e7,56
e6d7,e7f5,52
e8f8,f5d6,55
g7e5,e3e5,55
f8g8,d3g6,57
f7g6,e5e8,50
d7e8,e1e8,39
g8g7,e8a8,43
h8a8,a1e1,30
a8b8,c3e4,37
b8f8,e4g5,33
f8h8,e1e7,39
g7f6,e7c7,41
h8h6,d6b5,39
a6b5,d5d6,32
f6g5,d6d7,26
h6h8,c7c8,24
h8c8,d7c8q,21
g5f4,c8c5,31
h5h4,c5b5,31
f4e4,a2a4,33
e4f4,a4a5,30
f4e4,a5a6,31
e4f4,a6a7,30
f4e4,a7a8q,35
e4d4,b5b3,50
d4e5,a8a4,46
g6g5,b3b5,44
e5f6,a4a6,44
f6f7,b5b7,45
f7e8,a6a8,47
e2e4,e7e5,19
g1f3,b8c6,28
f1c4,f8c5,30
d2d3,d7d6,35
e1g1,c8g4,38
b1d2,g8f6,43
h2h3,g4f3,43
d1f3,e8g8,37
d2b3,c5d4,34
c2c3,d4c5,32
c1g5,d6d5,33
g5f6,d8f6,35
f3f6,g7f6,34
e4d5,c6a5,31
b3c5,a5c4,20
a1b1,c4d2,25
c5d7,d2b1,25
d7f8,a8f8,20
d5d6,b1d2,20
d6c7,d2f1,20
c7c8b,f8c8,16
g1f1,b7b5,20
f1e2,a7a5,19
e2e3,b5b4,18
a2a3,b4c3,20
b2c3,c8c3,17
f2f3,f6f5,17
g2g3,f5f4,18
g3f4,e5f4,19
e3d4,c3a3,17
d4c5,a3d3,13
c5c4,d3f3,19
h3h4,f3h3,16
c4d4,f4f3,18
d4e3,f3f2,12
e3e2,a5a4,21
e2f2,a4a3,17
f2e2,a3a2,16
e2e1,a2a1q,20
e1e2,a1a2,37
e2f1,h3h1,35
start,e2e4,19
f7f5,b1c3,30
f5e4,c3e4,31
g8f6,e4f6,33
e7f6,d2d4,27
d8e7,c1e3,4
b8c6,f1b5,32
h7h5,b5c6,35
d7c6,g1f3,28
g7g5,e1g1,28
c8f5,h2h3,29
f5g6,g2g3,30
e8c8,h3h4,30
c6c5,c2c4,30
c5d4,f3d4,33
d8e8,g3g4,38
g6e4,g4h5,34
g5h4,d1g4,35
c8b8,f2f3,46
e4h7,d4e6,46
f8h6,e3h6,48
e7d6,e6g7,44
e8g8,f1e1,38
f6f5,g4g5,41
b8a8,e1e8,39
g8e8,g7e8,30
h8e8,a1e1,31
e8g8,e1e7,29
d6h6,g5g8,28
h6f8,e7e8,35
f8e8,g8e8,24
e2e4,e7e5,19
g1f3,f8c5,28
f1c4,d7d6,32
b1c3,c8g4,36
e1g1,g4f3,39
d1f3,g8f6,32
c3b5,e8g8,32
d2d3,b8c6,29
f3g3,c6d4,33
b5c3,c5b4,35
c1h6,g7g6,35
g3h4,f8e8,34
a2a4,b4c3,34
b2c3,d4e2,30
g1h1,d6d5,28
h6g5,e8e6,33
g5f6,e6f6,35
c4d5,f6f4,36
h4h3,f4h4,36
h3f3,e2c3,36
d5c4,h4f4,40
c4f7,f4f7,4
f3g3,c3e2,43
g3g4,e2d4,41
c2c3,d4b3,41
a1d1,h7h5,41
g4g6,g8f8,2
g6h5,d8d6,38
h2h3,a8e8,44
c3c4,e8e6,45
f2f3,e6h6,40
h5g4,f7g7,44
c4c5,d6c5,43
g4c8,f8f7,1
d1b1,g7g8,49
c8d7,c5e7,3
d7f5,h6f6,3
f5h5,g8g6,4
b1b3,f7g7,27
f1c1,g6h6,33
h5f5,f6f5,34
e4f5,e7g5,37
c1c7,g7f6,4
b3b7,h6g6,22
start,e2e4,19
e7e5,g1f3,28
d7d6,f1c4,26
c8g4,d2d4,31
g4f3,d1f3,37
g8f6,c1g5,48
f8e7,g5f6,50
b8d7,f6e7,47
d7f6,e7d8,47
e8d8,c4f7,43
h8f8,f7c4,43
e5d4,e1g1,43
d8c8,f3f5,39
c8d8,e4e5,44
b7b5,c4b5,42
a8c8,e5d6,43
c7c5,b1d2,44
f8g8,d2e4,51
c8a8,e4f6,50
g7g6,f5d7,52
start,e2e4,19
c7c6,d2d4,29
d7d5,b1c3,37
d5e4,c3e4,38
c8f5,f1d3,41
f5e4,c1f4,35
e4d3,d1d3,36
g8f6,g1f3,50
b8d7,f4g5,51
e7e6,g5f6,47
d7f6,e1g1,41
f8d6,c2c4,38
c6c5,d4c5,36
d6h2,f3h2,2
d8d3,a1d1,19
d3c4,h2f3,23
e8g8,f3e5,27
c4c5,e5d7,27
f6d7,d1d7,18
d2d4,d7d5,19
c1f4,b8c6,26
e2e3,c8f5,27
a2a3,e7e6,33
c2c4,f8d6,43
g1e2,g8f6,45
b1c3,e8g8,46
c4d5,e6d5,43
h2h4,f6e4,43
a1c1,e4c3,45
c1c3,h7h6,42
e2g3,g7g5,43
h4g5,h6g5,42
g3f5,g5f4,27
d1g4,d8g5,0
start,e2e4,19
e7e5,g1f3,28
d7d6,b1c3,26
g7g6,f1c4,28
a7a6,e1g1,35
f8g7,d2d3,32
g8f6,c1g5,36
b8d7,g5f6,40
g7f6,c3d5,34
e8g8,d3d4,35
c7c6,d5b4,37
c6c5,d4c5,37
d6c5,b4d5,39
f6g7,d1d2,38
b7b6,f1d1,48
b6b5,c4e2,46
a8b8,b2b3,45
b8b7,a2a4,44
f7f5,e4f5,47
g6f5,a4b5,46
a6b5,a1a8,49
b5b4,e2a6,49
d7b8,a6b7,44
c8b7,a8b8,44
d8d5,d2d5,35
b7d5,b8f8,31
g8f8,d1d5,22
g7f6,f3e5,22
h7h6,e5d7,25
f8e7,d7f6,23
e7f6,d5d6,19
f6e7,d6h6,23
e7d7,h6h5,21
d7c6,h5f5,16
c6b5,c2c4,19
b5c6,h2h4,17
c6c7,f5c5,17
c7d7,c5b5,17
d7e7,b5b4,19
e7e8,b4a4,13
e8d7,b3b4,17
d7e8,c4c5,16
e8d7,b4b5,16
d7d8,a4b4,22
d8e7,b5b6,18
e7f8,b6b7,19
f8e7,b7b8q,23
e7e6,c5c6,37
e6f6,c6c7,37
f6e6,c7c8q,34
e6f6,g2g4,49
f6g7,g4g5,46
g7f7,h4h5,49
f7e7,c8a6,50
e7d7,g5g6,58
d7e7,h5h6,56
e7d7,b8h2,56
d7d8,g6g7,50
d8e7,h6h7,54
e7d7,g7g8q,59
d7e7,h7h8q,74
e7d7,g8a2,83
d7e7,h8a1,84
e7d8,f2f4,77
d8c7,f4f5,76
c7d7,h2h1,84
d7e8,f5f6,80
e8d8,f6f7,74
d8e7,a6a8,81
e7d7,f7f8q,81
d7c7,a2c2,94
c7d7,a8a7,105
d7e6,f8e8,109
e6d6,c2d2,111
e2e4,e7e5,19
g1f3,b8c6,28
f1b5,g8e7,29
d2d4,a7a6,21
b5a4,b7b5,23
a4b3,e7g6,23
f3g5,f8b4,30
c2c3,b4a5,34
d1f3,d7d6,30
start,e2e4,19
e7e5,g1f3,28
b8c6,f1b5,26
d7d6,b5c6,31
b7c6,b1c3,24
g8f6,d2d3,26
d6d5,e4d5,34
c6d5,c1g5,34
d8d6,g5f6,38
d6f6,e1g1,32
c7c6,d3d4,29
e5e4,f3d2,28
h7h5,g2g3,31
c8h3,f1e1,28
f6d4,g1h1,29
h3g4,f2f3,33
g4d7,f3e4,30
f8c5,d2f3,31
d4d1,a1d1,27
c5f2,e1e2,31
d5d4,c3a4,32
f2e3,c2c3,33
h5h4,c3d4,33
a7a6,e2e3,31
d7e6,d4d5,32
